case_id,origin,case_dir,status,problems,missing_files,shape_consistent,spacing_consistent,affine_consistent,reference_shape,reference_spacing,reference_affine_hash,label_shape,label_spacing,label_values,invalid_label_values,label_0_voxels,label_1_voxels,label_2_voxels,label_3_voxels,label_4_voxels,et_voxels,tc_voxels,wt_voxels,has_et,voxel_volume_mm3,et_volume_mm3,tc_volume_mm3,wt_volume_mm3,t1n_path,t1n_shape,t1n_spacing,t1n_nonzero_voxels,t1n_mean,t1n_std,t1n_min,t1n_p01,t1n_median,t1n_p99,t1n_max,t1c_path,t1c_shape,t1c_spacing,t1c_nonzero_voxels,t1c_mean,t1c_std,t1c_min,t1c_p01,t1c_median,t1c_p99,t1c_max,t2w_path,t2w_shape,t2w_spacing,t2w_nonzero_voxels,t2w_mean,t2w_std,t2w_min,t2w_p01,t2w_median,t2w_p99,t2w_max,t2f_path,t2f_shape,t2f_spacing,t2f_nonzero_voxels,t2f_mean,t2f_std,t2f_min,t2f_p01,t2f_median,t2f_p99,t2f_max
BraTS-GLI-02562-101,training_data_additional,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02562-101,ok,[],,True,True,True,"[182,218,182]","[1.0,1.0,1.0]",e6a526427309a557,"[182,218,182]","[1.0,1.0,1.0]","[0,2,3,4]",[],7215483,0,2864,201,2484,201,2685,5549,True,1.0,201.0,2685.0,5549.0,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02562-101/BraTS-GLI-02562-101-t1n.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1008127,196.65223693847656,62.69908142089844,7.827305316925049,53.12129592895508,201.20382690429688,309.8289794921875,366.1952209472656,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02562-101/BraTS-GLI-02562-101-t1c.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1008127,228.9053955078125,75.09403228759766,8.790536880493164,72.3966293334961,227.76380920410156,481.9004821777344,1085.576171875,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02562-101/BraTS-GLI-02562-101-t2w.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1008127,331.7471618652344,119.07279968261719,0.0403740219771862,186.2611083984375,296.511962890625,783.9285278320312,1067.798095703125,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02562-101/BraTS-GLI-02562-101-t2f.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1008127,519.7704467773438,138.2064666748047,0.3029988408088684,71.79078674316406,535.30712890625,775.6952514648438,1893.3916015625
BraTS-GLI-02562-102,training_data_additional,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02562-102,ok,[],,True,True,True,"[182,218,182]","[1.0,1.0,1.0]",e6a526427309a557,"[182,218,182]","[1.0,1.0,1.0]","[0,2,3,4]",[],7173312,0,28192,7558,11970,7558,19528,47720,True,1.0,7558.0,19528.0,47720.0,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02562-102/BraTS-GLI-02562-102-t1n.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1148503,214.9109649658203,64.95901489257812,3.2297353744506836,66.72645568847656,218.43511962890625,336.40972900390625,397.78656005859375,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02562-102/BraTS-GLI-02562-102-t1c.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1148503,278.5806579589844,89.94850158691406,3.3825244903564453,93.19187927246094,276.5259094238281,625.2601928710938,1356.434326171875,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02562-102/BraTS-GLI-02562-102-t2w.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1148495,396.8665771484375,163.392333984375,0.02977903001010418,133.34732055664062,352.0469055175781,1033.078369140625,1634.5986328125,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02562-102/BraTS-GLI-02562-102-t2f.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1148493,462.6340026855469,144.41531372070312,0.0020195774268358946,62.42023849487305,458.1972351074219,944.4172973632812,1886.677734375
BraTS-GLI-02563-100,training_data_additional,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02563-100,ok,[],,True,True,True,"[182,218,182]","[1.0,1.0,1.0]",e6a526427309a557,"[182,218,182]","[1.0,1.0,1.0]","[0,1,2,3,4]",[],7170868,1508,39431,8421,804,8421,10733,50164,True,1.0,8421.0,10733.0,50164.0,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02563-100/BraTS-GLI-02563-100-t1n.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1300597,188.251708984375,54.8445930480957,2.2781589031219482,41.158687591552734,193.92042541503906,267.58306884765625,445.7784423828125,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02563-100/BraTS-GLI-02563-100-t1c.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1300597,207.83624267578125,51.00785827636719,0.359733909368515,51.7702751159668,210.41403198242188,338.2612609863281,760.7071533203125,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02563-100/BraTS-GLI-02563-100-t2w.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1300596,303.47314453125,102.02971649169922,0.005649767816066742,166.3101348876953,277.6536865234375,659.88525390625,921.2295532226562,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02563-100/BraTS-GLI-02563-100-t2f.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1300571,84.4786605834961,25.597686767578125,0.00031833149841986597,6.763904094696045,86.01771545410156,150.79721069335938,218.2945556640625
BraTS-GLI-02564-100,training_data_additional,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02564-100,ok,[],,True,True,True,"[182,218,182]","[1.0,1.0,1.0]",e6a526427309a557,"[182,218,182]","[1.0,1.0,1.0]","[0,2,4]",[],7199484,0,16988,0,4560,0,4560,21548,False,1.0,0.0,4560.0,21548.0,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02564-100/BraTS-GLI-02564-100-t1n.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1336552,200.33729553222656,62.92147445678711,0.6540062427520752,35.89216232299805,205.66885375976562,297.3007507324219,399.187744140625,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02564-100/BraTS-GLI-02564-100-t1c.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1336552,220.6560821533203,54.70071792602539,0.9656697511672974,68.0838851928711,223.53262329101562,348.72003173828125,693.3202514648438,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02564-100/BraTS-GLI-02564-100-t2w.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1336552,425.88104248046875,131.47056579589844,0.0008034893544390798,251.2265167236328,390.4985046386719,922.7915649414062,1447.42236328125,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02564-100/BraTS-GLI-02564-100-t2f.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1336523,101.51831817626953,25.268035888671875,5.000929013476707e-05,8.767565727233887,104.5949935913086,146.36676025390625,212.72108459472656
BraTS-GLI-02564-101,training_data_additional,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02564-101,ok,[],,True,True,True,"[182,218,182]","[1.0,1.0,1.0]",e6a526427309a557,"[182,218,182]","[1.0,1.0,1.0]","[0,2,4]",[],7220112,0,232,0,688,0,688,920,False,1.0,0.0,688.0,920.0,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02564-101/BraTS-GLI-02564-101-t1n.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1166951,196.59982299804688,72.14257049560547,6.530145645141602,36.09119415283203,204.42935180664062,325.6536560058594,420.65631103515625,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02564-101/BraTS-GLI-02564-101-t1c.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1166951,229.55267333984375,89.30718231201172,6.696136951446533,45.31410217285156,232.6850128173828,519.82470703125,1161.175537109375,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02564-101/BraTS-GLI-02564-101-t2w.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1166951,384.214111328125,165.4523468017578,0.15891480445861816,204.46083068847656,327.2460632324219,955.98681640625,1599.1280517578125,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02564-101/BraTS-GLI-02564-101-t2f.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1166943,104.72942352294922,36.49062728881836,2.4409289835602976e-05,5.508581638336182,108.57316589355469,173.17767333984375,342.87030029296875
BraTS-GLI-02564-102,training_data_additional,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02564-102,ok,[],,True,True,True,"[182,218,182]","[1.0,1.0,1.0]",e6a526427309a557,"[182,218,182]","[1.0,1.0,1.0]","[0,2,4]",[],7217043,0,3477,0,512,0,512,3989,False,1.0,0.0,512.0,3989.0,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02564-102/BraTS-GLI-02564-102-t1n.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1222280,195.12295532226562,73.7972412109375,4.18491268157959,31.20033073425293,202.24684143066406,329.6947326660156,394.7936706542969,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02564-102/BraTS-GLI-02564-102-t1c.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1222280,213.993408203125,81.62799072265625,3.0959830284118652,36.3661003112793,218.23785400390625,432.267578125,957.717041015625,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02564-102/BraTS-GLI-02564-102-t2w.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1222280,372.2091064453125,173.1195831298828,0.8674099445343018,189.82522583007812,310.66815185546875,960.0537109375,1629.796630859375,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02564-102/BraTS-GLI-02564-102-t2f.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1222274,513.6703491210938,171.0374298095703,0.00025826774071902037,43.213748931884766,536.6328735351562,819.6614990234375,1813.7938232421875
BraTS-GLI-02565-100,training_data_additional,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02565-100,ok,[],,True,True,True,"[182,218,182]","[1.0,1.0,1.0]",e6a526427309a557,"[182,218,182]","[1.0,1.0,1.0]","[0,1,2,3,4]",[],7148951,6764,51323,9362,4632,9362,20758,72081,True,1.0,9362.0,20758.0,72081.0,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02565-100/BraTS-GLI-02565-100-t1n.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1140230,178.7506103515625,57.699684143066406,0.7209795117378235,39.219459533691406,182.8401641845703,285.672119140625,395.2132873535156,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02565-100/BraTS-GLI-02565-100-t1c.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1140230,199.0984649658203,60.306182861328125,0.024711381644010544,35.0317497253418,202.39849853515625,348.04791259765625,642.727783203125,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02565-100/BraTS-GLI-02565-100-t2w.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1140222,352.976318359375,125.17765045166016,0.01633700542151928,175.44346618652344,319.80364990234375,757.689208984375,1041.83544921875,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02565-100/BraTS-GLI-02565-100-t2f.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1140215,91.7728271484375,26.819005966186523,0.000204013311304152,8.53515911102295,94.49304962158203,151.29635620117188,209.34878540039062
BraTS-GLI-02565-101,training_data_additional,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02565-101,ok,[],,True,True,True,"[182,218,182]","[1.0,1.0,1.0]",e6a526427309a557,"[182,218,182]","[1.0,1.0,1.0]","[0,1,2,3]",[],7192026,4256,2719,22031,0,22031,26287,29006,True,1.0,22031.0,26287.0,29006.0,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02565-101/BraTS-GLI-02565-101-t1n.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1312500,243.8830108642578,47.276649475097656,8.798266410827637,122.16228485107422,254.45750427246094,321.4451904296875,524.58154296875,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02565-101/BraTS-GLI-02565-101-t1c.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1312500,265.1784362792969,51.872344970703125,12.621350288391113,130.44802856445312,270.1596984863281,435.5814514160156,762.3521728515625,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02565-101/BraTS-GLI-02565-101-t2w.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1312494,423.4651794433594,145.2796630859375,0.0007175501668825746,198.44163513183594,388.217529296875,868.3506469726562,1246.960205078125,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02565-101/BraTS-GLI-02565-101-t2f.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1312434,80.50953674316406,28.62847328186035,0.0019994210451841354,9.664823532104492,85.44754028320312,138.5543670654297,301.38525390625
BraTS-GLI-02565-102,training_data_additional,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02565-102,ok,[],,True,True,True,"[182,218,182]","[1.0,1.0,1.0]",e6a526427309a557,"[182,218,182]","[1.0,1.0,1.0]","[0,1,2,3,4]",[],7182307,5034,22270,11415,6,11415,16455,38725,True,1.0,11415.0,16455.0,38725.0,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02565-102/BraTS-GLI-02565-102-t1n.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1144203,170.88027954101562,72.58621978759766,0.02541600540280342,17.777334213256836,181.72998046875,277.11590576171875,357.1614685058594,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02565-102/BraTS-GLI-02565-102-t1c.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1144204,191.59800720214844,72.57301330566406,0.018555957823991776,25.43376922607422,199.03184509277344,375.86749267578125,683.0030517578125,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02565-102/BraTS-GLI-02565-102-t2w.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1144204,446.2983703613281,176.16323852539062,0.09213116019964218,236.45787048339844,391.2996520996094,942.3801879882812,1150.9622802734375,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02565-102/BraTS-GLI-02565-102-t2f.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1143984,83.87591552734375,33.32695770263672,1.8610899132909253e-05,2.5096242427825928,90.45191955566406,147.51210021972656,264.15972900390625
BraTS-GLI-02565-103,training_data_additional,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02565-103,ok,[],,True,True,True,"[182,218,182]","[1.0,1.0,1.0]",e6a526427309a557,"[182,218,182]","[1.0,1.0,1.0]","[0,1,2,3,4]",[],7180597,3736,28616,8064,19,8064,11819,40435,True,1.0,8064.0,11819.0,40435.0,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02565-103/BraTS-GLI-02565-103-t1n.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1176574,161.35482788085938,63.245643615722656,0.15380361676216125,22.3507137298584,170.21636962890625,258.79913330078125,309.38873291015625,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02565-103/BraTS-GLI-02565-103-t1c.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1176574,179.7621307373047,63.748191833496094,0.025975564494729042,26.09852409362793,187.40719604492188,324.934814453125,657.7754516601562,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02565-103/BraTS-GLI-02565-103-t2w.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1176574,391.578125,147.45242309570312,1.3633657693862915,213.45770263671875,347.2781677246094,816.6209106445312,963.4693603515625,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02565-103/BraTS-GLI-02565-103-t2f.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1176565,72.73067474365234,27.021547317504883,0.0008108283509500325,4.076580047607422,79.27339935302734,119.65249633789062,192.05787658691406
BraTS-GLI-02565-104,training_data_additional,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02565-104,ok,[],,True,True,True,"[182,218,182]","[1.0,1.0,1.0]",e6a526427309a557,"[182,218,182]","[1.0,1.0,1.0]","[0,1,2,3,4]",[],7181182,244,36115,3159,332,3159,3735,39850,True,1.0,3159.0,3735.0,39850.0,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02565-104/BraTS-GLI-02565-104-t1n.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1123839,214.9959716796875,81.91251373291016,7.195573329925537,42.215362548828125,234.3070526123047,336.271240234375,402.5772705078125,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02565-104/BraTS-GLI-02565-104-t1c.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1123839,209.12384033203125,71.21085357666016,0.013560640625655651,33.748138427734375,227.05442810058594,321.4634704589844,819.322509765625,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02565-104/BraTS-GLI-02565-104-t2w.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1123839,489.30853271484375,258.63458251953125,1.5648341178894043,216.749267578125,389.0698547363281,1228.3948974609375,1504.06689453125,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02565-104/BraTS-GLI-02565-104-t2f.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1123433,90.99815368652344,37.144813537597656,2.536456122470554e-05,3.2316510677337646,98.25193786621094,157.20962524414062,260.7619323730469
BraTS-GLI-02565-105,training_data_additional,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02565-105,ok,[],,True,True,True,"[182,218,182]","[1.0,1.0,1.0]",e6a526427309a557,"[182,218,182]","[1.0,1.0,1.0]","[0,1,2,3,4]",[],7168300,21,50717,1771,223,1771,2015,52732,True,1.0,1771.0,2015.0,52732.0,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02565-105/BraTS-GLI-02565-105-t1n.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1264794,250.196044921875,90.91712188720703,1.984248161315918,62.06905746459961,262.3896484375,413.39825439453125,558.120361328125,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02565-105/BraTS-GLI-02565-105-t1c.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1264794,308.55010986328125,102.17594146728516,3.0279765129089355,81.85514831542969,319.88494873046875,515.459716796875,1037.8948974609375,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02565-105/BraTS-GLI-02565-105-t2w.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1264706,578.4391479492188,305.3250427246094,0.000198375855688937,224.19813537597656,467.1514892578125,1466.88525390625,1761.387939453125,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02565-105/BraTS-GLI-02565-105-t2f.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1264489,140.21788024902344,54.17257308959961,4.363393964013085e-05,5.104316711425781,151.34683227539062,245.80946350097656,465.04058837890625
BraTS-GLI-02566-100,training_data_additional,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02566-100,ok,[],,True,True,True,"[182,218,182]","[1.0,1.0,1.0]",e6a526427309a557,"[182,218,182]","[1.0,1.0,1.0]","[0,1,2,3,4]",[],7171770,2203,43329,3542,188,3542,5933,49262,True,1.0,3542.0,5933.0,49262.0,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02566-100/BraTS-GLI-02566-100-t1n.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1396125,201.9366455078125,70.47390747070312,0.18505944311618805,30.569286346435547,209.2720489501953,302.955810546875,422.56378173828125,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02566-100/BraTS-GLI-02566-100-t1c.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1396125,218.1480712890625,70.11547088623047,0.09040241688489914,30.891681671142578,223.49130249023438,399.4421081542969,786.0205078125,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02566-100/BraTS-GLI-02566-100-t2w.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1396125,390.527587890625,139.2638702392578,0.3234890103340149,223.278076171875,350.52191162109375,851.4847412109375,1117.2288818359375,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02566-100/BraTS-GLI-02566-100-t2f.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1395809,98.33148193359375,32.1762809753418,1.07447322079679e-05,3.5700290203094482,102.59979248046875,160.79302978515625,239.7259521484375
BraTS-GLI-02567-100,training_data_additional,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02567-100,ok,[],,True,True,True,"[182,218,182]","[1.0,1.0,1.0]",e6a526427309a557,"[182,218,182]","[1.0,1.0,1.0]","[0,2,3,4]",[],7085881,0,97974,8898,28279,8898,37177,135151,True,1.0,8898.0,37177.0,135151.0,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02567-100/BraTS-GLI-02567-100-t1n.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1319298,207.3231964111328,68.08506774902344,1.2420134544372559,44.669185638427734,210.81967163085938,322.0068664550781,558.6438598632812,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02567-100/BraTS-GLI-02567-100-t1c.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1319298,230.14431762695312,71.96863555908203,0.4496921896934509,46.953887939453125,232.17324829101562,445.4905700683594,847.6642456054688,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02567-100/BraTS-GLI-02567-100-t2w.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1319296,508.4141845703125,189.04725646972656,0.014487860724329948,234.20315551757812,450.51519775390625,1133.401611328125,1558.953369140625,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02567-100/BraTS-GLI-02567-100-t2f.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1319258,113.33262634277344,37.611385345458984,2.5442168407607824e-05,7.05405855178833,117.8827133178711,196.24087524414062,312.1285705566406
